0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,IATA
0.0,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.0975609756097561,0.24390243902439024,0.17073170731707318,0.0,0.0,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,AAT
0.07246376811594203,0.10144927536231885,0.043478260869565216,0.057971014492753624,0.11594202898550725,0.10144927536231885,0.043478260869565216,0.014492753623188406,0.07246376811594203,0.07246376811594203,0.07246376811594203,0.014492753623188406,0.014492753623188406,0.07246376811594203,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.028985507246376812,ACX
0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AEB
0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,AHJ
0.046296296296296294,0.09259259259259259,0.027777777777777776,0.0,0.018518518518518517,0.07407407407407407,0.10185185185185185,0.12962962962962962,0.06481481481481481,0.09259259259259259,0.1111111111111111,0.09259259259259259,0.009259259259259259,0.018518518518518517,0.06481481481481481,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,AKU
0.025,0.125,0.125,0.075,0.075,0.075,0.1,0.05,0.025,0.075,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,AQG
0.0,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,AVA
0.04,0.12,0.16,0.04,0.2,0.2,0.08,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,AXF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAR
0.05714285714285714,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.11428571428571428,0.04285714285714286,0.1,0.07142857142857142,0.04285714285714286,0.07142857142857142,0.05714285714285714,0.11428571428571428,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.02857142857142857,BAV
0.09090909090909091,0.06060606060606061,0.0707070707070707,0.06060606060606061,0.050505050505050504,0.09090909090909091,0.08080808080808081,0.16161616161616163,0.1111111111111111,0.04040404040404041,0.050505050505050504,0.020202020202020204,0.030303030303030304,0.030303030303030304,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.030303030303030304,BFJ
0.020202020202020204,0.050505050505050504,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.18181818181818182,0.1919191919191919,0.10101010101010101,0.1414141414141414,0.030303030303030304,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.04040404040404041,0.030303030303030304,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,BHY
0.10869565217391304,0.10869565217391304,0.0,0.0,0.06521739130434782,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.15217391304347827,0.0,0.08695652173913043,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,BPE
0.0,0.125,0.09375,0.09375,0.03125,0.03125,0.09375,0.1875,0.09375,0.0,0.0625,0.0625,0.0625,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BPL
0.24,0.44,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,BPX
0.04878048780487805,0.0975609756097561,0.04878048780487805,0.0,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.0,0.07317073170731707,0.0975609756097561,0.07317073170731707,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,BSD
0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,BZX
0.04080267558528428,0.05819397993311037,0.06889632107023412,0.06421404682274247,0.05150501672240803,0.05618729096989967,0.05150501672240803,0.04882943143812709,0.05150501672240803,0.05351170568561873,0.06354515050167224,0.0548494983277592,0.06421404682274247,0.06354515050167224,0.056856187290969896,0.05150501672240803,0.0013377926421404682,0.0006688963210702341,0.0006688963210702341,0.0,0.0006688963210702341,0.004013377926421404,0.03745819397993311,0.05551839464882943,CAN
0.1,0.2,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CDE
0.034482758620689655,0.05172413793103448,0.017241379310344827,0.08620689655172414,0.06896551724137931,0.06896551724137931,0.08620689655172414,0.08620689655172414,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.08620689655172414,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.05172413793103448,CGD
0.0475799835931091,0.0844954881050041,0.07383100902378999,0.05988515176374077,0.06070549630844955,0.062346185397867106,0.06808859721082855,0.06398687448728466,0.07219031993437244,0.06726825266611977,0.054963084495488104,0.06480721903199343,0.052502050861361775,0.05004101722723544,0.02871205906480722,0.022149302707136997,0.0,0.0,0.0,0.0,0.0,0.0,0.01804757998359311,0.04840032813781788,CGO
0.04529616724738676,0.04529616724738676,0.0313588850174216,0.06097560975609756,0.10278745644599303,0.09233449477351917,0.09407665505226481,0.078397212543554,0.07317073170731707,0.06794425087108014,0.059233449477351915,0.05400696864111498,0.06620209059233449,0.041811846689895474,0.02264808362369338,0.02264808362369338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041811846689895474,CGQ
0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,CHG
0.050505050505050504,0.08080808080808081,0.06060606060606061,0.04040404040404041,0.04040404040404041,0.09090909090909091,0.050505050505050504,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.0707070707070707,0.06060606060606061,0.09090909090909091,0.020202020202020204,0.030303030303030304,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,CIF
0.041666666666666664,0.0625,0.125,0.08333333333333333,0.020833333333333332,0.0625,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.0625,0.125,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,CIH
0.06588498045784479,0.05527638190954774,0.057509771077610274,0.0446677833612507,0.053042992741485204,0.06030150753768844,0.07146845337800112,0.048576214405360134,0.053042992741485204,0.05360134003350084,0.05471803461753211,0.051926298157453935,0.0513679508654383,0.06420993858179788,0.04913456169737577,0.0480178671133445,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.05025125628140704,0.06532663316582915,CKG
0.0649746192893401,0.0649746192893401,0.06091370558375635,0.05177664974619289,0.05786802030456853,0.0649746192893401,0.0649746192893401,0.06700507614213198,0.06395939086294417,0.06903553299492386,0.06903553299492386,0.05482233502538071,0.05989847715736041,0.05380710659898477,0.04263959390862944,0.03248730964467005,0.0,0.0,0.0,0.0,0.0,0.0,0.015228426395939087,0.0416243654822335,CSX
0.05514912774338773,0.06133933595948227,0.057400112549240295,0.05852560495216657,0.05852560495216657,0.05289814293753517,0.04389420371412493,0.05289814293753517,0.06696679797411367,0.06302757456387169,0.057962858750703436,0.05571187394485087,0.05402363534046145,0.04558244231851435,0.037703995498030385,0.04220596510973551,0.0,0.0,0.0016882386043894203,0.0022509848058525606,0.0005627462014631402,0.009566685424873381,0.05965109735509285,0.062464828362408555,CTU
0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,CWJ
0.02926829268292683,0.08292682926829269,0.0975609756097561,0.04878048780487805,0.08292682926829269,0.04390243902439024,0.07804878048780488,0.024390243902439025,0.06829268292682927,0.05365853658536585,0.05853658536585366,0.08780487804878048,0.08780487804878048,0.04878048780487805,0.04878048780487805,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.04390243902439024,CZX
0.056451612903225805,0.08064516129032258,0.04838709677419355,0.07258064516129033,0.08064516129032258,0.04032258064516129,0.06451612903225806,0.08064516129032258,0.04032258064516129,0.024193548387096774,0.04032258064516129,0.11290322580645161,0.12096774193548387,0.07258064516129033,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.03225806451612903,DAT
0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAX
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBC
0.3235294117647059,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,DCY
0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDG
0.20512820512820512,0.20512820512820512,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0.10256410256410256,0.02564102564102564,0.1282051282051282,0.07692307692307693,0.0,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIG
0.061246040126715945,0.054910242872228086,0.03907074973600845,0.054910242872228086,0.06441393875395987,0.06335797254487856,0.06546990496304118,0.08764519535374868,0.06441393875395987,0.05174234424498416,0.046462513199577615,0.0665258711721225,0.08025343189017951,0.046462513199577615,0.05279831045406547,0.03273495248152059,0.0,0.0,0.0,0.0,0.0,0.0,0.01689545934530095,0.050686378035902854,DLC
0.07575757575757576,0.07575757575757576,0.16666666666666666,0.12121212121212122,0.0,0.015151515151515152,0.10606060606060606,0.06060606060606061,0.06060606060606061,0.045454545454545456,0.10606060606060606,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,DLU
0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.25396825396825395,0.07936507936507936,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.06349206349206349,0.015873015873015872,0.0,0.0,0.0,0.07936507936507936,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,DNH
0.034482758620689655,0.06896551724137931,0.08620689655172414,0.1206896551724138,0.20689655172413793,0.0,0.05172413793103448,0.06896551724137931,0.017241379310344827,0.15517241379310345,0.13793103448275862,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOY
0.08333333333333333,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,DQA
0.03870967741935484,0.03870967741935484,0.025806451612903226,0.05161290322580645,0.11612903225806452,0.10967741935483871,0.07096774193548387,0.05161290322580645,0.1032258064516129,0.05806451612903226,0.07096774193548387,0.025806451612903226,0.05161290322580645,0.1032258064516129,0.04516129032258064,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,DSN
0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DTU
0.014388489208633094,0.07194244604316546,0.06474820143884892,0.050359712230215826,0.05755395683453238,0.05755395683453238,0.10071942446043165,0.04316546762589928,0.08633093525179857,0.07194244604316546,0.050359712230215826,0.09352517985611511,0.02877697841726619,0.03597122302158273,0.06474820143884892,0.07194244604316546,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.02158273381294964,DYG
0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EJN
0.06382978723404255,0.02127659574468085,0.06382978723404255,0.0,0.06382978723404255,0.06382978723404255,0.0425531914893617,0.10638297872340426,0.06382978723404255,0.10638297872340426,0.1276595744680851,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,ENH
0.0,0.10526315789473684,0.02631578947368421,0.07894736842105263,0.23684210526315788,0.21052631578947367,0.02631578947368421,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.07894736842105263,ENY
0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ERL
0.048638132295719845,0.03696498054474708,0.038910505836575876,0.05058365758754864,0.0622568093385214,0.07782101167315175,0.07976653696498054,0.07003891050583658,0.06809338521400778,0.0622568093385214,0.06420233463035019,0.0622568093385214,0.048638132295719845,0.05058365758754864,0.03696498054474708,0.0622568093385214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07976653696498054,FOC
0.1206896551724138,0.1206896551724138,0.017241379310344827,0.10344827586206896,0.017241379310344827,0.10344827586206896,0.06896551724137931,0.05172413793103448,0.0,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,FUG
0.14285714285714285,0.03571428571428571,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,FUO
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FYJ
0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FYN
0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GMQ
0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GOQ
0.0,0.42105263157894735,0.0,0.0,0.10526315789473684,0.0,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,GXH
0.125,0.0,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.0,0.041666666666666664,0.08333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,GYS
0.06666666666666667,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.13333333333333333,0.1,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,GYU
0.04134762633996937,0.05206738131699847,0.04900459418070444,0.04747320061255743,0.06584992343032159,0.07656967840735068,0.06891271056661562,0.07197549770290965,0.07656967840735068,0.06278713629402756,0.07044410413476264,0.06125574272588055,0.036753445635528334,0.033690658499234305,0.04747320061255743,0.05359877488514548,0.0015313935681470138,0.0,0.0,0.0,0.0,0.0,0.039816232771822356,0.042879019908116385,HAK
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HBQ
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HCJ
0.0847457627118644,0.03389830508474576,0.06779661016949153,0.05084745762711865,0.01694915254237288,0.0847457627118644,0.13559322033898305,0.05084745762711865,0.0847457627118644,0.0847457627118644,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,HDG
0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEK
0.042735042735042736,0.04131054131054131,0.05982905982905983,0.07407407407407407,0.07264957264957266,0.08262108262108261,0.0754985754985755,0.06267806267806268,0.06267806267806268,0.0641025641025641,0.06837606837606838,0.0641025641025641,0.06695156695156695,0.038461538461538464,0.04415954415954416,0.02849002849002849,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.008547008547008548,0.04131054131054131,HET
0.033628318584070796,0.05132743362831858,0.047787610619469026,0.06371681415929203,0.06725663716814159,0.06017699115044248,0.09380530973451327,0.04601769911504425,0.07079646017699115,0.07610619469026549,0.08141592920353982,0.04601769911504425,0.07079646017699115,0.07079646017699115,0.03716814159292035,0.02654867256637168,0.0,0.0,0.0,0.0035398230088495575,0.0,0.0,0.019469026548672566,0.033628318584070796,HFE
0.046849757673667204,0.05492730210016155,0.05331179321486268,0.05735056542810985,0.06058158319870759,0.0630048465266559,0.05492730210016155,0.051696284329563816,0.06704361873990307,0.06785137318255251,0.05250403877221325,0.06381260096930533,0.049273021001615507,0.061389337641357025,0.05088852988691438,0.0395799676898223,0.0,0.0,0.0016155088852988692,0.0,0.0008077544426494346,0.0016155088852988692,0.04038772213247173,0.06058158319870759,HGH
0.03389830508474576,0.0847457627118644,0.11864406779661017,0.059322033898305086,0.03389830508474576,0.025423728813559324,0.06779661016949153,0.03389830508474576,0.059322033898305086,0.06779661016949153,0.09322033898305085,0.09322033898305085,0.05084745762711865,0.07627118644067797,0.03389830508474576,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.03389830508474576,HIA
0.043478260869565216,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,HJJ
0.034722222222222224,0.041666666666666664,0.006944444444444444,0.05555555555555555,0.1111111111111111,0.06944444444444445,0.0625,0.0625,0.11805555555555555,0.09722222222222222,0.1111111111111111,0.06944444444444445,0.041666666666666664,0.04861111111111111,0.027777777777777776,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.020833333333333332,HLD
0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.09259259259259259,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,HLH
0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HMI
0.019230769230769232,0.0673076923076923,0.038461538461538464,0.07692307692307693,0.0673076923076923,0.1346153846153846,0.028846153846153848,0.0673076923076923,0.11538461538461539,0.0673076923076923,0.07692307692307693,0.08653846153846154,0.07692307692307693,0.038461538461538464,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.019230769230769232,HNY
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HPG
0.06101344364012409,0.05894519131334023,0.038262668045501554,0.05480868665977249,0.07445708376421924,0.05894519131334023,0.05687693898655636,0.04963805584281282,0.052740434332988625,0.06101344364012409,0.06101344364012409,0.05377456049638056,0.06308169596690796,0.050672182006204755,0.05480868665977249,0.050672182006204755,0.0,0.0,0.0,0.0,0.0,0.0,0.05170630816959669,0.047569803516028956,HRB
0.13333333333333333,0.14444444444444443,0.044444444444444446,0.18888888888888888,0.05555555555555555,0.03333333333333333,0.022222222222222223,0.0,0.05555555555555555,0.05555555555555555,0.06666666666666667,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,HSN
0.025974025974025976,0.11688311688311688,0.05194805194805195,0.0,0.0,0.03896103896103896,0.07792207792207792,0.14285714285714285,0.15584415584415584,0.012987012987012988,0.025974025974025976,0.03896103896103896,0.06493506493506493,0.06493506493506493,0.07792207792207792,0.1038961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTN
0.0,0.125,0.0,0.0,0.25,0.125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTT
0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,HUO
0.049586776859504134,0.024793388429752067,0.06611570247933884,0.04132231404958678,0.0743801652892562,0.10743801652892562,0.08264462809917356,0.08264462809917356,0.11570247933884298,0.049586776859504134,0.04132231404958678,0.08264462809917356,0.0743801652892562,0.008264462809917356,0.0743801652892562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,HUZ
